ID,transaction_date,amount,purchase_index
1402,2012-10-31,37.69,2
1402,2012-12-03,70.53,3
1402,2012-12-20,42.57,4
1402,2013-01-13,50.58,5
1402,2013-06-07,61.8,6
1402,2013-09-11,114.35,7
1402,2013-09-29,73.28,8
1402,2013-10-16,92.47,9
1402,2013-10-16,49.59,10
1402,2013-10-31,78.26,11
1402,2013-11-07,52.82,12
1402,2013-12-04,74.69,13
1402,2014-01-03,99.8,14
1402,2014-02-24,63.6,15
1402,2014-04-16,77.32,16
1402,2014-08-29,53.55,17
1402,2014-10-04,52.65,18
10629,2012-11-02,16.79,1
10629,2013-02-16,20.09,2
10629,2014-01-25,12.33,3
10629,2014-03-29,14.76,4
10629,2014-04-07,15.27,5
10629,2014-09-10,12.76,6
6312,2013-03-17,29.78,1
6312,2013-04-17,25.51,2
6312,2013-05-04,24.79,3
6312,2013-05-12,37.4,4
6312,2013-05-13,29.59,5
6312,2013-06-09,20.37,6
6312,2013-06-19,56.34,7
6312,2013-06-21,22.16,8
6312,2013-09-01,13.28,9
6312,2013-09-04,39.71,10
6312,2013-09-27,31.17,11
6312,2013-10-04,31.84,12
6312,2013-10-06,24.88,13
6312,2013-10-16,36.84,14
6312,2013-11-24,23.76,15
6312,2013-11-25,32.07,16
6312,2013-12-29,44.33,17
6312,2014-01-10,23.01,18
6312,2014-02-28,34.58,19
6312,2014-03-18,24.99,20
6312,2014-04-18,28.26,21
6312,2014-05-30,28.08,22
6312,2014-06-04,38.52,23
6312,2014-07-23,29.36,24
6312,2014-08-03,18.16,25
6312,2014-09-06,28.2,26
8132,2013-04-05,33.9,1
8132,2013-04-30,23.03,2
8132,2013-05-31,39.56,3
8132,2013-05-31,40.52,4
8132,2013-06-20,30.63,5
8132,2013-07-20,27.47,6
8132,2013-07-25,37.57,7
8132,2013-07-29,37.73,8
8132,2013-08-16,41.02,9
8132,2013-09-13,29.7,10
8132,2013-09-23,32.06,11
8132,2014-01-15,44.48,12
8132,2014-03-01,25.18,13
8132,2014-03-01,25.01,14
8132,2014-03-01,29.58,15
8132,2014-05-07,31.6,16
8132,2014-05-20,44.08,17
8132,2014-06-11,20.76,18
8132,2014-07-09,48.12,19
1050,2014-04-30,7.77,1
1050,2014-07-02,6.9,2
1050,2014-07-20,8.72,3
1050,2014-07-25,8.85,4
1050,2014-07-26,9.74,5
1050,2014-07-30,5.83,6
1050,2014-08-08,8.19,7
5846,2012-12-19,3.49,1
5846,2013-03-10,3.0,2
5846,2014-07-29,5.51,3
1859,2012-10-07,109.85,1
1859,2012-10-26,90.17,2
1859,2012-11-06,111.81,3
1859,2012-11-06,69.76,4
1859,2012-11-10,95.78,5
1859,2013-01-15,70.5,6
1859,2013-04-23,105.75,7
1859,2013-05-11,85.51,8
1859,2013-05-16,100.67,9
1859,2013-06-17,87.88,10
1859,2013-07-03,97.16,11
1859,2013-10-10,99.49,12
1859,2014-01-05,76.77,13
1859,2014-03-29,102.51,14
1859,2014-03-31,152.67,15
1859,2014-04-23,144.93,16
1859,2014-05-20,159.36,17
1859,2014-09-01,111.44,18
7503,2012-10-12,146.11,1
7503,2012-10-15,67.36,2
7503,2012-10-20,105.14,3
7503,2012-11-23,101.72,4
7503,2013-01-07,111.41,5
7503,2013-01-27,78.87,6
7503,2013-03-04,106.99,7
7503,2013-03-24,107.82,8
7503,2013-04-20,134.87,9
7503,2013-05-10,154.37,10
7503,2013-05-31,73.27,11
7503,2013-09-06,88.73,12
7503,2013-09-14,66.19,13
7503,2013-09-15,83.6,14
7503,2013-09-23,97.59,15
7503,2013-10-18,79.28,16
7503,2013-11-05,104.73,17
7503,2013-11-16,93.51,18
7503,2014-01-08,86.06,19
7503,2014-02-07,104.46,20
7503,2014-04-27,62.41,21
7503,2014-08-26,103.52,22
10401,2013-09-04,2.53,1
10401,2014-02-04,2.7,2
10401,2014-09-23,3.77,3
1618,2013-01-02,46.07,1
1618,2013-02-05,39.34,2
1618,2013-02-26,26.47,3
1618,2013-02-28,29.58,4
1618,2013-03-23,41.14,5
1618,2013-03-25,22.03,6
1618,2013-04-30,25.05,7
1618,2013-06-11,32.47,8
1618,2013-06-20,23.24,9
1618,2013-07-07,29.26,10
1618,2013-07-18,13.59,11
1618,2013-07-24,29.54,12
1618,2013-09-24,53.16,13
1618,2013-12-17,62.55,14
1618,2014-01-19,35.86,15
1618,2014-03-13,36.18,16
1618,2014-05-27,30.11,17
1618,2014-07-11,28.21,18
1618,2014-09-26,37.14,19
3332,2012-10-11,20.97,1
3332,2012-12-05,21.3,2
3332,2013-06-09,22.88,3
3332,2013-06-27,13.61,4
3332,2013-09-22,23.53,5
3332,2013-10-01,14.37,6
3332,2013-10-29,14.22,7
3332,2014-07-10,17.13,8
2261,2013-06-23,5.06,1
2261,2013-11-03,3.02,2
2261,2014-09-30,3.91,3
5346,2013-07-03,8.4,1
5346,2013-09-25,7.1,2
5346,2014-01-01,9.23,3
5346,2014-03-04,9.43,4
5346,2014-03-26,12.84,5
5346,2014-07-10,9.0,6
5268,2013-08-11,9.88,1
5268,2013-11-24,9.98,2
5268,2014-03-07,10.84,3
5268,2014-04-15,10.04,4
5268,2014-07-02,12.27,5
273,2013-07-16,17.14,1
273,2013-07-28,19.3,2
273,2013-10-24,25.0,3
273,2013-11-06,20.48,4
273,2014-02-08,7.76,5
273,2014-04-26,11.31,6
273,2014-04-28,22.08,7
273,2014-08-18,22.91,8
4452,2014-05-28,20.26,1
4452,2014-07-16,29.82,2
4452,2014-07-25,22.3,3
4452,2014-07-30,29.89,4
4452,2014-08-04,29.32,5
4452,2014-08-08,34.03,6
4452,2014-08-22,17.86,7
4452,2014-08-29,32.76,8
4452,2014-09-02,26.05,9
4452,2014-09-13,26.83,10
4452,2014-09-18,22.79,11
4452,2014-09-22,22.92,12
4452,2014-10-02,23.18,13
8504,2014-05-12,80.77,1
8504,2014-05-29,58.75,2
8504,2014-06-06,73.22,3
8504,2014-06-28,69.97,4
8504,2014-07-11,78.06,5
8504,2014-07-12,96.01,6
8504,2014-07-14,74.72,7
8504,2014-07-15,63.0,8
8504,2014-07-15,58.86,9
8504,2014-07-16,51.58,10
8504,2014-07-16,46.71,11
8504,2014-07-17,57.66,12
8504,2014-07-21,61.31,13
8504,2014-07-21,58.82,14
8504,2014-07-21,72.58,15
8504,2014-07-21,75.41,16
8504,2014-07-23,92.59,17
8504,2014-07-27,50.98,18
771,2014-01-21,29.74,1
771,2014-03-04,24.95,2
771,2014-04-20,16.71,3
771,2014-05-05,15.21,4
771,2014-05-14,15.54,5
771,2014-05-23,24.39,6
771,2014-05-27,20.74,7
771,2014-05-29,20.78,8
771,2014-07-18,18.95,9
8996,2012-11-19,34.49,1
8996,2013-01-01,20.62,2
8996,2013-01-02,43.69,3
8996,2013-03-11,47.92,4
8996,2013-05-31,27.6,5
8996,2013-06-09,26.71,6
8996,2013-08-09,33.32,7
8996,2013-10-17,43.09,8
8996,2013-11-23,22.09,9
8996,2013-12-02,27.57,10
8996,2014-03-06,20.26,11
8996,2014-04-24,28.78,12
8996,2014-06-03,34.9,13
8996,2014-06-09,23.08,14
8996,2014-07-06,33.55,15
8996,2014-07-24,44.11,16
8996,2014-10-01,38.21,17
9235,2014-05-27,4.61,1
9235,2014-08-08,5.35,2
9235,2014-08-21,7.03,3
5798,2013-11-23,75.42,1
5798,2013-12-31,34.3,2
5798,2014-01-14,51.53,3
5798,2014-02-15,72.19,4
5798,2014-02-24,88.46,5
5798,2014-04-02,62.52,6
5798,2014-04-16,60.6,7
5798,2014-04-16,59.32,8
5798,2014-04-22,100.49,9
5798,2014-05-01,91.34,10
5798,2014-05-03,80.43,11
5798,2014-06-03,77.09,12
5798,2014-06-03,48.96,13
5798,2014-07-10,64.33,14
11178,2014-03-23,9.51,1
11178,2014-06-06,5.88,2
11178,2014-06-09,4.03,3
11178,2014-07-28,8.58,4
2230,2014-05-24,6.83,1
2230,2014-07-12,5.42,2
2230,2014-07-12,8.89,3
2230,2014-07-12,6.13,4
2230,2014-07-12,6.53,5
2230,2014-07-12,4.53,6
2230,2014-07-13,4.67,7
7516,2014-05-22,8.2,1
7516,2014-08-03,5.92,2
7516,2014-08-14,4.86,3
7516,2014-08-14,8.27,4
7516,2014-09-05,8.75,5
7247,2012-11-22,31.75,1
7247,2012-12-04,46.33,2
7247,2012-12-10,26.21,3
7247,2013-05-13,37.44,4
7247,2013-06-04,34.25,5
7247,2013-06-17,40.61,6
7247,2013-07-20,42.93,7
7247,2013-07-24,21.25,8
7247,2013-09-04,28.7,9
7247,2013-09-06,26.55,10
7247,2013-12-01,31.68,11
7247,2014-01-29,25.82,12
7247,2014-03-09,29.26,13
7247,2014-03-11,34.81,14
7247,2014-03-11,28.49,15
7247,2014-05-15,21.12,16
7247,2014-07-25,23.82,17
11100,2013-04-11,11.96,1
11100,2013-08-30,11.9,2
11100,2013-12-27,9.9,3
11100,2014-06-25,16.47,4
11100,2014-08-29,10.78,5
4646,2013-12-01,28.38,1
4646,2013-12-05,39.5,2
4646,2013-12-23,31.18,3
4646,2014-01-08,32.87,4
4646,2014-01-28,23.15,5
4646,2014-01-31,40.02,6
4646,2014-01-31,29.21,7
4646,2014-02-13,29.17,8
4646,2014-03-15,28.22,9
4646,2014-03-15,30.06,10
4646,2014-04-05,32.3,11
4646,2014-04-11,33.11,12
4646,2014-04-15,29.95,13
4646,2014-04-15,33.87,14
4646,2014-04-28,31.22,15
4646,2014-05-04,24.67,16
4646,2014-05-08,33.16,17
4646,2014-05-24,24.89,18
4646,2014-06-12,39.57,19
4646,2014-06-13,22.42,20
4646,2014-06-23,36.35,21
4646,2014-06-26,30.81,22
4646,2014-07-12,28.4,23
4646,2014-08-22,42.54,24
3037,2013-06-20,26.37,1
3037,2013-07-29,33.92,2
3037,2013-08-06,30.66,3
3037,2013-10-30,32.04,4
3037,2013-11-10,24.67,5
3037,2013-11-27,34.81,6
3037,2013-11-27,21.14,7
3037,2013-11-29,32.42,8
3037,2013-12-20,27.26,9
3037,2014-04-02,38.38,10
3037,2014-04-17,23.44,11
3037,2014-05-09,19.69,12
3037,2014-05-09,30.31,13
3037,2014-09-03,23.9,14
1473,2013-07-23,13.8,1
1473,2013-10-16,15.28,2
1473,2013-10-26,10.75,3
1473,2014-01-22,13.31,4
1473,2014-10-05,8.86,5
1016,2014-03-30,12.18,1
1016,2014-06-17,9.36,2
1016,2014-06-24,10.26,3
1016,2014-07-16,9.61,4
1016,2014-08-23,8.6,5
4518,2013-04-20,40.33,1
4518,2013-05-16,42.63,2
4518,2013-06-01,47.0,3
4518,2013-06-04,53.09,4
4518,2013-06-18,38.0,5
4518,2013-07-11,55.99,6
4518,2013-08-27,33.63,7
4518,2013-09-14,57.86,8
4518,2013-09-21,41.36,9
4518,2013-11-07,41.24,10
4518,2013-11-20,43.7,11
4518,2013-12-24,34.92,12
4518,2014-01-23,33.25,13
4518,2014-02-19,42.12,14
4518,2014-02-21,35.25,15
4518,2014-03-14,28.47,16
4518,2014-03-25,43.65,17
4518,2014-03-26,38.38,18
4518,2014-04-11,62.39,19
4518,2014-05-18,51.65,20
4518,2014-07-08,30.47,21
4518,2014-07-08,20.17,22
4518,2014-07-13,48.89,23
4518,2014-07-30,62.01,24
4518,2014-08-07,31.53,25
9370,2013-05-17,85.42,1
9370,2013-06-30,56.08,2
9370,2013-07-09,71.33,3
9370,2013-07-27,72.49,4
9370,2013-08-08,74.61,5
9370,2013-08-10,62.87,6
9370,2013-11-01,67.08,7
9370,2013-11-19,94.28,8
9370,2014-01-07,70.56,9
9370,2014-03-08,67.01,10
9370,2014-05-15,58.39,11
9370,2014-06-01,51.44,12
9370,2014-06-20,71.97,13
9370,2014-07-18,64.41,14
9370,2014-07-29,71.07,15
8908,2014-05-08,82.61,1
8908,2014-06-10,60.86,2
8908,2014-06-11,73.68,3
8908,2014-06-25,66.64,4
8908,2014-07-10,68.44,5
8908,2014-07-11,49.23,6
8908,2014-07-14,50.38,7
8908,2014-07-22,59.53,8
8908,2014-07-23,42.82,9
8908,2014-07-30,53.25,10
8908,2014-08-01,37.97,11
8908,2014-08-01,59.16,12
8908,2014-08-02,50.32,13
8908,2014-08-03,33.32,14
8908,2014-08-07,35.24,15
8908,2014-08-10,49.41,16
8908,2014-08-12,79.74,17
8908,2014-08-15,53.12,18
8908,2014-08-31,53.29,19
8373,2013-12-10,2.8,1
8373,2014-03-03,6.56,2
8373,2014-06-11,5.63,3
8373,2014-07-03,5.01,4
7533,2013-09-24,25.45,1
7533,2013-11-10,34.05,2
7533,2014-02-07,11.92,3
7533,2014-03-04,13.01,4
7533,2014-03-04,15.64,5
7533,2014-05-14,21.39,6
7533,2014-06-30,18.69,7
7533,2014-08-19,18.71,8
7533,2014-09-20,21.15,9
2683,2013-02-02,40.8,1
2683,2013-02-14,43.34,2
2683,2013-02-19,43.53,3
2683,2013-03-29,55.29,4
2683,2013-04-18,32.38,5
2683,2013-06-18,35.52,6
2683,2013-06-26,31.16,7
2683,2013-07-12,32.31,8
2683,2013-07-29,24.59,9
2683,2013-09-18,30.86,10
2683,2013-10-16,38.6,11
2683,2013-11-01,31.43,12
2683,2013-11-19,27.09,13
2683,2013-11-20,37.92,14
2683,2013-11-29,39.01,15
2683,2013-12-11,95.88,16
2683,2014-01-22,49.19,17
2683,2014-04-13,32.1,18
2683,2014-04-18,21.34,19
2683,2014-05-16,33.44,20
2683,2014-06-25,29.93,21
2683,2014-08-10,39.3,22
3629,2012-12-19,14.36,1
3629,2013-06-08,9.21,2
3629,2013-08-06,28.76,3
3629,2014-01-28,18.08,4
3629,2014-02-10,13.27,5
3629,2014-02-20,18.45,6
3629,2014-09-18,15.89,7
10991,2012-12-07,65.93,1
10991,2012-12-27,57.37,2
10991,2013-02-04,59.67,3
10991,2013-03-13,70.18,4
10991,2013-03-23,64.61,5
10991,2013-05-25,71.05,6
10991,2013-07-08,52.15,7
10991,2013-08-26,96.16,8
10991,2013-09-12,61.67,9
10991,2013-10-23,37.9,10
10991,2014-06-11,70.34,11
10991,2014-08-05,56.45,12
10991,2014-09-17,43.52,13
5077,2013-11-02,34.46,1
5077,2013-11-13,41.28,2
5077,2013-11-18,58.63,3
5077,2013-11-20,35.07,4
5077,2013-12-13,37.75,5
5077,2014-01-27,35.5,6
5077,2014-01-28,44.54,7
5077,2014-02-07,23.52,8
5077,2014-03-08,30.69,9
5077,2014-03-11,42.07,10
5077,2014-03-21,32.66,11
5077,2014-03-21,40.44,12
5077,2014-04-10,40.88,13
5077,2014-04-11,28.13,14
5077,2014-04-24,40.71,15
5077,2014-05-03,28.96,16
5077,2014-05-07,35.78,17
5077,2014-05-18,43.32,18
5077,2014-06-02,61.19,19
5077,2014-06-19,45.09,20
5077,2014-06-19,38.02,21
5077,2014-07-11,37.57,22
5077,2014-08-20,33.73,23
7431,2012-11-10,131.39,1
7431,2012-12-01,90.94,2
7431,2012-12-30,149.02,3
7431,2013-01-18,103.46,4
7431,2013-02-23,77.27,5
7431,2013-04-01,136.61,6
7431,2013-04-27,82.65,7
7431,2013-05-10,77.23,8
7431,2013-06-21,122.06,9
7431,2013-09-15,105.36,10
7431,2013-12-11,116.15,11
7431,2013-12-17,119.14,12
7431,2014-02-16,142.11,13
7431,2014-04-06,96.29,14
7431,2014-04-18,67.87,15
7431,2014-08-26,116.47,16
3267,2014-06-25,39.9,1
3267,2014-07-05,31.27,2
3267,2014-07-18,31.34,3
3267,2014-08-24,27.78,4
3267,2014-08-26,35.15,5
3267,2014-08-26,30.61,6
3267,2014-08-27,24.61,7
3267,2014-08-27,21.52,8
3267,2014-08-30,22.36,9
3267,2014-08-31,44.45,10
3267,2014-09-01,45.24,11
3267,2014-09-03,28.22,12
3267,2014-09-05,31.09,13
3267,2014-09-06,35.88,14
3267,2014-09-06,33.94,15
3267,2014-09-07,46.57,16
3267,2014-09-08,18.08,17
999,2013-01-02,22.56,1
999,2013-01-16,25.49,2
999,2013-01-21,23.42,3
999,2013-02-12,34.73,4
999,2013-02-22,37.17,5
999,2013-04-03,27.45,6
999,2013-05-06,23.04,7
999,2013-06-03,23.05,8
999,2013-06-07,25.41,9
999,2013-07-28,31.73,10
999,2013-09-04,27.76,11
999,2013-09-23,25.84,12
999,2013-09-28,34.43,13
999,2013-10-03,29.17,14
999,2013-10-09,28.5,15
999,2013-10-12,28.22,16
999,2013-10-30,32.73,17
999,2013-12-29,23.97,18
999,2014-03-15,38.5,19
999,2014-03-17,31.44,20
999,2014-04-05,30.77,21
999,2014-05-08,22.31,22
999,2014-05-22,38.76,23
999,2014-07-02,41.57,24
9215,2012-12-12,41.12,1
9215,2012-12-29,42.57,2
9215,2013-01-18,25.59,3
9215,2013-06-11,19.18,4
9215,2013-06-16,37.7,5
9215,2013-08-01,36.02,6
9215,2013-08-22,22.75,7
9215,2013-11-19,32.93,8
9215,2013-12-26,21.8,9
9215,2013-12-29,27.14,10
9215,2014-03-03,32.56,11
9215,2014-03-21,28.13,12
9215,2014-04-10,37.1,13
9215,2014-04-28,24.26,14
9215,2014-07-02,23.35,15
9215,2014-09-16,26.8,16
2286,2013-09-10,16.04,1
2286,2013-12-26,9.61,2
2286,2014-05-27,16.57,3
2286,2014-07-07,14.14,4
2286,2014-09-01,10.92,5
2286,2014-09-08,19.73,6
1592,2014-01-24,87.1,1
1592,2014-03-16,146.68,2
1592,2014-03-21,111.35,3
1592,2014-03-27,85.87,4
1592,2014-03-31,115.39,5
1592,2014-04-29,120.98,6
1592,2014-05-13,151.87,7
1592,2014-06-26,62.55,8
1592,2014-07-19,120.28,9
1592,2014-08-01,120.48,10
1592,2014-08-03,120.96,11
1592,2014-08-10,74.2,12
1592,2014-08-11,79.41,13
1592,2014-08-22,149.57,14
1592,2014-09-10,144.3,15
367,2013-02-19,32.85,1
367,2013-03-02,29.44,2
367,2013-04-19,36.9,3
367,2013-05-02,26.23,4
367,2013-06-17,37.35,5
367,2013-10-25,34.35,6
367,2013-11-27,25.4,7
367,2013-12-02,28.74,8
367,2014-01-17,34.29,9
367,2014-01-30,20.58,10
367,2014-02-22,27.17,11
367,2014-03-18,37.73,12
367,2014-04-11,29.87,13
367,2014-04-25,31.3,14
367,2014-07-23,24.82,15
5234,2013-07-11,13.67,1
5234,2013-10-17,10.18,2
5234,2013-10-17,10.66,3
5234,2014-05-15,11.29,4
5234,2014-07-12,5.2,5
9862,2013-11-14,4.52,1
9862,2014-01-15,6.44,2
9862,2014-03-12,5.8,3
9862,2014-04-04,5.72,4
9862,2014-08-29,7.51,5
9805,2013-06-20,23.59,1
9805,2013-07-04,31.71,2
9805,2013-07-13,24.9,3
9805,2013-07-26,33.23,4
9805,2013-09-21,23.42,5
9805,2013-10-19,48.89,6
9805,2013-12-03,31.47,7
9805,2013-12-06,35.22,8
9805,2013-12-10,28.76,9
9805,2014-01-05,34.26,10
9805,2014-01-20,41.04,11
9805,2014-02-19,34.46,12
9805,2014-03-09,24.36,13
9805,2014-04-09,53.03,14
9805,2014-05-27,41.83,15
9805,2014-06-18,24.42,16
9805,2014-07-27,35.96,17
9805,2014-08-01,41.45,18
6205,2014-02-24,14.22,1
6205,2014-05-01,9.36,2
6205,2014-07-08,12.8,3
6205,2014-07-29,12.24,4
6205,2014-08-06,8.81,5
6205,2014-09-22,12.57,6
8442,2013-09-04,6.24,1
8442,2014-02-08,4.96,2
8442,2014-04-03,4.69,3
8442,2014-08-03,7.11,4
7386,2013-04-22,9.77,1
7386,2013-11-27,7.82,2
7386,2013-12-14,12.86,3
7386,2014-07-14,10.55,4
7215,2013-03-12,31.57,1
7215,2013-03-16,35.3,2
7215,2013-03-18,36.33,3
7215,2013-03-21,20.71,4
7215,2013-04-10,31.72,5
7215,2013-05-11,43.88,6
7215,2013-06-29,21.32,7
7215,2013-06-30,34.04,8
7215,2013-07-09,31.26,9
7215,2013-07-22,29.84,10
7215,2013-07-29,23.72,11
7215,2013-08-06,32.26,12
7215,2013-09-04,42.59,13
7215,2013-09-19,34.6,14
7215,2013-11-02,42.86,15
7215,2013-11-10,43.79,16
7215,2013-11-27,31.25,17
7215,2013-11-28,28.83,18
7215,2013-11-29,38.35,19
7215,2013-12-29,28.0,20
7215,2014-02-06,51.83,21
7215,2014-02-08,36.93,22
7215,2014-03-30,31.79,23
7215,2014-05-30,61.25,24
7215,2014-06-01,31.29,25
7215,2014-07-01,49.39,26
7215,2014-07-28,42.3,27
1491,2013-02-18,30.17,1
1491,2013-03-06,32.38,2
1491,2013-04-07,40.81,3
1491,2013-05-10,26.35,4
1491,2013-05-13,25.67,5
1491,2013-06-17,28.88,6
1491,2013-07-24,24.63,7
1491,2013-10-06,30.46,8
1491,2013-10-07,32.69,9
1491,2013-11-01,25.99,10
1491,2013-11-02,25.72,11
1491,2014-01-11,25.84,12
1491,2014-01-31,14.83,13
1491,2014-07-10,22.57,14
11071,2013-04-21,154.67,1
11071,2013-05-23,67.77,2
11071,2013-05-28,114.79,3
11071,2013-06-25,71.53,4
11071,2013-08-21,143.64,5
11071,2013-09-12,138.57,6
11071,2013-10-04,96.99,7
11071,2013-10-15,101.78,8
11071,2013-12-04,87.58,9
11071,2014-01-12,132.91,10
11071,2014-03-07,124.99,11
11071,2014-05-08,219.44,12
11071,2014-06-26,65.84,13
11071,2014-07-09,129.63,14
11071,2014-08-29,56.89,15
3381,2014-06-08,10.71,1
3381,2014-08-07,13.87,2
3381,2014-08-09,13.2,3
3381,2014-08-11,10.73,4
3381,2014-08-12,19.72,5
3381,2014-08-15,17.76,6
8268,2013-07-11,19.65,1
8268,2013-08-18,38.89,2
8268,2013-08-30,19.59,3
8268,2013-09-15,15.42,4
8268,2013-11-19,31.59,5
8268,2013-12-18,38.87,6
8268,2014-03-08,24.77,7
8268,2014-04-22,33.7,8
8268,2014-04-29,28.91,9
8268,2014-05-19,25.65,10
8268,2014-06-04,46.03,11
8268,2014-06-08,20.71,12
8268,2014-07-04,21.22,13
8268,2014-09-12,23.99,14
11051,2014-05-10,22.84,1
11051,2014-06-07,42.34,2
11051,2014-06-13,38.17,3
11051,2014-06-14,20.81,4
11051,2014-07-09,33.01,5
11051,2014-07-12,40.87,6
11051,2014-07-13,56.11,7
11051,2014-07-14,34.02,8
11051,2014-07-16,28.34,9
11051,2014-07-17,32.52,10
11051,2014-07-18,31.19,11
11051,2014-07-18,29.89,12
11051,2014-07-18,26.31,13
11051,2014-07-18,26.43,14
11051,2014-07-20,33.56,15
11051,2014-07-20,17.63,16
11051,2014-07-20,30.18,17
11051,2014-07-21,51.91,18
11051,2014-07-25,52.88,19
8026,2013-09-30,33.23,1
8026,2013-10-11,29.18,2
8026,2013-10-16,23.63,3
8026,2013-12-23,28.97,4
8026,2013-12-25,41.65,5
8026,2014-01-19,21.62,6
8026,2014-02-01,30.45,7
8026,2014-02-11,17.51,8
8026,2014-02-28,24.15,9
8026,2014-04-05,31.25,10
8026,2014-05-03,34.79,11
8026,2014-05-14,27.2,12
8026,2014-05-24,25.2,13
8026,2014-09-25,36.16,14
433,2013-03-10,30.55,1
433,2013-04-03,27.66,2
433,2013-04-17,29.77,3
433,2013-05-07,35.54,4
433,2013-07-09,36.01,5
433,2013-08-14,30.96,6
433,2013-09-29,22.03,7
433,2013-10-03,37.61,8
433,2013-11-10,52.08,9
433,2014-01-02,39.03,10
433,2014-02-04,36.33,11
433,2014-03-22,39.22,12
433,2014-03-31,34.64,13
433,2014-04-18,25.57,14
433,2014-05-05,28.62,15
433,2014-05-13,26.3,16
433,2014-07-24,27.65,17
433,2014-08-24,31.42,18
9597,2014-02-10,30.29,1
9597,2014-03-22,30.8,2
9597,2014-03-23,25.43,3
9597,2014-04-07,32.89,4
9597,2014-05-01,38.61,5
9597,2014-05-03,34.23,6
9597,2014-06-02,30.95,7
9597,2014-06-04,42.37,8
9597,2014-06-05,32.03,9
9597,2014-07-03,30.35,10
9597,2014-07-05,23.77,11
9597,2014-07-27,28.5,12
9597,2014-07-30,39.11,13
9597,2014-08-14,42.76,14
9597,2014-08-23,23.63,15
9597,2014-08-24,40.68,16
9597,2014-09-01,36.57,17
9597,2014-09-25,32.03,18
1295,2013-08-11,37.0,1
1295,2013-09-17,33.8,2
1295,2013-09-20,22.12,3
1295,2013-10-07,34.54,4
1295,2013-10-12,19.1,5
1295,2013-11-15,16.73,6
1295,2013-12-14,67.16,7
1295,2013-12-20,45.7,8
1295,2013-12-27,53.16,9
1295,2014-01-08,25.55,10
1295,2014-01-12,28.53,11
1295,2014-01-15,19.82,12
1295,2014-01-21,24.27,13
1295,2014-02-24,38.45,14
1295,2014-03-02,29.07,15
1295,2014-05-02,39.01,16
1295,2014-06-15,28.7,17
1295,2014-07-01,38.29,18
5290,2013-08-14,21.32,1
5290,2013-10-04,17.62,2
5290,2013-12-22,26.18,3
5290,2014-01-07,26.13,4
5290,2014-03-18,21.15,5
5290,2014-03-31,26.3,6
5290,2014-05-22,16.67,7
5290,2014-05-25,26.82,8
5290,2014-05-31,27.74,9
5290,2014-06-21,28.48,10
5290,2014-08-15,17.59,11
1685,2013-03-17,90.44,1
1685,2013-04-26,68.55,2
1685,2013-05-02,56.44,3
1685,2013-05-08,51.8,4
1685,2013-05-24,68.1,5
1685,2013-06-03,47.12,6
1685,2013-07-14,73.88,7
1685,2013-09-22,73.61,8
1685,2013-09-28,64.06,9
1685,2013-10-18,48.83,10
1685,2013-10-21,48.22,11
1685,2013-11-25,51.61,12
1685,2014-01-30,65.05,13
1685,2014-01-30,69.81,14
1685,2014-02-13,80.33,15
1685,2014-05-31,76.76,16
1685,2014-06-12,55.6,17
1685,2014-07-07,46.12,18
1685,2014-07-09,100.99,19
1685,2014-07-20,72.54,20
1685,2014-07-29,89.47,21
1685,2014-09-14,82.67,22
5342,2013-02-19,4.69,1
5342,2013-08-13,3.83,2
5342,2013-11-23,6.75,3
5342,2014-09-04,4.73,4
9579,2013-07-07,13.61,1
9579,2013-09-18,23.35,2
9579,2013-10-04,14.58,3
9579,2013-12-05,13.66,4
9579,2014-01-09,11.18,5
9579,2014-08-05,13.61,6
7660,2014-05-19,7.65,1
7660,2014-08-05,7.32,2
7660,2014-08-09,7.19,3
7660,2014-08-29,6.84,4
1461,2013-07-28,6.16,1
1461,2013-11-09,6.07,2
1461,2014-01-10,6.98,3
1461,2014-03-23,8.88,4
1461,2014-07-23,5.91,5
821,2012-10-19,84.03,1
821,2012-11-09,83.47,2
821,2012-11-16,75.29,3
821,2012-12-07,72.44,4
821,2013-01-02,129.27,5
821,2013-01-21,130.43,6
821,2013-02-05,83.34,7
821,2013-02-10,113.91,8
821,2013-02-23,91.38,9
821,2013-03-17,78.8,10
821,2013-04-06,79.62,11
821,2013-05-13,123.47,12
821,2013-06-17,85.67,13
821,2013-06-28,162.08,14
821,2013-07-15,67.98,15
821,2013-08-10,87.63,16
821,2013-12-24,99.76,17
821,2014-02-08,97.5,18
821,2014-02-11,102.87,19
821,2014-04-20,103.45,20
821,2014-08-20,104.61,21
8690,2013-04-19,35.73,1
8690,2013-05-25,79.58,2
8690,2013-06-05,62.23,3
8690,2013-06-17,54.82,4
8690,2013-06-26,37.55,5
8690,2013-06-28,68.56,6
8690,2013-07-04,69.72,7
8690,2013-07-13,42.59,8
8690,2013-08-02,52.87,9
8690,2013-09-13,41.52,10
8690,2013-11-17,52.9,11
8690,2013-11-20,87.4,12
8690,2013-12-13,60.21,13
8690,2013-12-21,46.53,14
8690,2013-12-27,46.3,15
8690,2013-12-29,91.46,16
8690,2014-01-22,56.14,17
8690,2014-02-06,55.3,18
8690,2014-02-12,36.51,19
8690,2014-02-21,53.83,20
8690,2014-03-10,46.36,21
8690,2014-07-24,80.87,22
2937,2013-08-28,45.51,1
2937,2013-09-17,32.37,2
2937,2013-10-18,39.95,3
