ID,Education,Marital_Status,Income,Kidhome,Teenhome,Join_date,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Education_years,has_imputed_age,Age,Age_category,Minorhome,Adulthome,HouseholdSize,has_imputed_income,TotalSpend,NumAccepted,NumPurchases,MonthsSinceJoiningCapped,DaysSinceJoin,PercentGold,PercentDealPurchases,SpendPerPurchase,SpendPerMonth,PurchasesPerMonth,SpendPercIncomeMonth
7516,Graduation,Married,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,16,0,31,25-34,1,2,3,0,36,0,5,4.471232876712328,136,0.25,0.2,7.2,8.051470588235295,1.1182598039215688,0.003210315226569097
7247,Graduation,Widow,47916.0,0,1,2012-11-22,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,0,16,0,54,45-54,1,1,2,0,531,1,17,22.421917808219177,682,0.14124293785310735,0.29411764705882354,31.235294117647058,23.68218475073314,0.7581867057673509,0.005930925306970483
11100,Graduation,Divorced,51813.0,1,1,2013-04-11,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,0,16,0,42,35-44,2,1,3,0,61,0,5,17.81917808219178,542,0.03278688524590164,0.4,12.2,3.423277982779828,0.28059655596555966,0.0007928383956412085
4646,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,18,0,63,55-64,0,2,2,0,755,1,24,10.126027397260273,308,0.295364238410596,0.041666666666666664,31.458333333333332,74.56033549783551,2.3701298701298703,0.011398193892429341
3037,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,22,0,31,25-34,0,2,2,0,399,0,14,15.517808219178082,472,0.02756892230576441,0.14285714285714285,28.5,25.71239406779661,0.9021892655367232,0.006152517025195599
1473,2n Cycle,Single,47823.0,0,1,2013-07-23,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,0,18,0,54,45-54,1,1,2,0,62,0,5,14.432876712328767,439,0.16129032258064516,0.4,12.4,4.2957479119210324,0.3464312832194381,0.0010779117776603807
1016,PhD,Single,34554.0,0,1,2014-03-30,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,0,22,0,55,55-64,1,1,2,0,50,0,5,6.213698630136986,189,0.1,0.4,10.0,8.04673721340388,0.8046737213403881,0.002794491131586692
4518,Graduation,Together,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,16,0,35,35-44,1,2,3,0,1058,0,25,17.523287671232875,533,0.10491493383742911,0.08,42.32,60.376797998749225,1.4266729205753597,0.0084548513412413
9370,PhD,Married,65846.0,0,0,2013-05-17,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0,22,0,69,65-74,0,2,2,0,1039,0,15,16.635616438356163,506,0.07795957651588066,0.06666666666666667,69.26666666666667,62.45635704874836,0.9016798418972333,0.011382259887995934
8908,Graduation,Married,87195.0,0,0,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,1,16,0,55,55-64,0,2,2,0,1059,0,19,4.931506849315069,150,0.03588290840415486,0.05263157894736842,55.73684210526316,214.74166666666665,3.852777777777778,0.029553300074545555
8373,Basic,Together,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,12,0,35,35-44,1,2,3,0,20,0,4,9.830136986301369,299,0.45,0.25,5.0,2.0345596432552955,0.40691192865105913,0.000992710243110659
7533,Graduation,Married,49096.0,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,0,16,0,50,45-54,2,2,4,0,180,0,9,12.361643835616437,376,0.03888888888888889,0.4444444444444444,20.0,14.561170212765958,0.728058510638298,0.003559028078727218
2683,Graduation,Married,52413.0,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,16,0,45,45-54,2,2,4,0,845,0,22,20.054794520547944,610,0.07692307692307693,0.18181818181818182,38.40909090909091,42.134562841530055,1.0969945355191257,0.009646743252596887
3629,Graduation,Single,38557.0,1,0,2012-12-19,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,0,16,0,36,35-44,1,1,2,0,118,0,7,21.534246575342465,655,0.2288135593220339,0.2857142857142857,16.857142857142858,5.479643765903308,0.3250636132315522,0.001705416012419008
10991,Master,Married,89058.0,0,0,2012-12-07,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,0,18,0,54,45-54,0,2,2,0,807,0,13,21.92876712328767,667,0.05328376703841388,0.07692307692307693,62.07692307692308,36.80097451274363,0.5928285857071465,0.004958697636966062
5077,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,16,0,35,35-44,1,2,3,0,890,0,23,11.07945205479452,337,0.08876404494382023,0.043478260869565216,38.69565217391305,80.32888229475766,2.0759149357072206,0.012470524302531656
7431,PhD,Single,68126.0,0,0,2012-11-10,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,1,22,0,23,18-24,0,1,1,0,1734,1,16,22.816438356164383,694,0.049596309111880045,0.0625,108.375,75.9978386167147,0.7012487992315082,0.013386578742338848
3267,Master,Together,57288.0,0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,0,18,0,51,45-54,1,2,3,0,548,1,17,3.3534246575342466,102,0.10948905109489052,0.17647058823529413,32.23529411764706,163.41503267973857,5.069444444444445,0.03423021212395027
999,Graduation,Single,86037.0,0,0,2013-01-02,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,1,16,0,23,18-24,0,1,1,0,708,2,24,21.073972602739726,641,0.031073446327683617,0.041666666666666664,29.5,33.59594383775351,1.138845553822153,0.004685790137418112
9215,PhD,Married,43974.0,1,0,2012-12-12,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,0,22,0,34,25-34,1,2,3,0,479,0,16,21.764383561643836,662,0.15031315240083507,0.3125,29.9375,22.008434038267875,0.7351460221550856,0.006005849103088518
2286,Graduation,Single,50785.0,1,1,2013-09-10,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,0,16,0,52,45-54,2,1,3,0,87,0,6,12.821917808219178,390,0.3103448275862069,0.3333333333333333,14.5,6.785256410256411,0.46794871794871795,0.0016032898872319964
1592,Graduation,Married,90765.0,0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,0,16,0,44,35-44,0,2,2,0,1691,2,15,8.35068493150685,254,0.019515079834417505,0.0,112.73333333333333,202.4983595800525,1.796259842519685,0.0267722174291922
367,2n Cycle,Married,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,0,18,0,36,35-44,1,2,3,0,457,0,15,19.495890410958904,593,0.26258205689277897,0.3333333333333333,30.466666666666665,23.440837549184938,0.7693929173693086,0.0076960342158746715
5234,2n Cycle,Together,30753.0,1,1,2013-07-11,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,18,0,47,45-54,2,2,4,0,51,0,5,14.827397260273973,451,0.5882352941176471,0.4,10.2,3.4395787139689578,0.33721359940872137,0.0013421436792386918
9862,Graduation,Together,21918.0,1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,16,0,45,45-54,1,2,3,0,30,0,5,10.684931506849315,325,0.1,0.4,6.0,2.8076923076923075,0.46794871794871795,0.0015371980879782686
9805,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,18,0,61,55-64,1,2,3,0,612,0,18,15.517808219178082,472,0.0784313725490196,0.2222222222222222,34.0,39.438559322033896,1.159957627118644,0.008431696838789337
6205,Master,Single,32557.0,1,0,2014-02-24,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,1,18,0,47,45-54,1,1,2,0,70,0,6,7.331506849315068,223,0.14285714285714285,0.5,11.666666666666666,9.547832585949179,0.8183856502242153,0.0035191814673154816
8442,Master,Married,19510.0,2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,18,0,29,25-34,2,2,4,0,23,0,4,13.01917808219178,396,0.30434782608695654,0.5,5.75,1.7666245791245792,0.30723905723905726,0.0010865963582519197
7386,Graduation,Divorced,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,16,0,38,35-44,1,1,2,0,41,0,4,17.457534246575342,531,0.04878048780487805,0.25,10.25,2.348556183301946,0.22912743251726303,0.0009093531943605883
7215,Graduation,Single,101970.0,0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,1,16,0,31,25-34,0,1,1,0,967,3,27,18.805479452054794,572,0.1737331954498449,0.0,35.81481481481482,51.42118298368299,1.4357517482517483,0.006051330742416356
1491,2n Cycle,Together,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,18,0,49,45-54,0,2,2,0,387,0,14,19.528767123287672,594,0.4444444444444444,0.14285714285714285,27.642857142857142,19.81691919191919,0.7168911335578002,0.0033264747972111446
11071,Graduation,Single,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,1,16,0,30,25-34,0,1,1,0,1707,0,15,17.49041095890411,532,0.1265377855887522,0.06666666666666667,113.8,97.59633458646616,0.8576127819548872,0.014711721519936612
3381,Master,Married,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,18,0,61,55-64,2,2,4,0,86,0,6,3.9123287671232876,119,0.046511627906976744,0.3333333333333333,14.333333333333334,21.981792717086837,1.5336134453781514,0.004853564300527012
8268,PhD,Married,56320.0,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,22,0,53,45-54,1,2,3,1,389,0,14,14.827397260273973,451,0.038560411311053984,0.21428571428571427,27.785714285714285,26.23521803399852,0.9441980783444198,0.00558989020610764
11051,PhD,Together,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,22,0,58,55-64,2,2,4,0,649,0,19,4.865753424657534,148,0.01848998459167951,0.21052631578947367,34.1578947368421,133.38119369369372,3.904842342342343,0.020685668997160938
8026,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,16,0,62,55-64,1,2,3,0,405,0,14,12.164383561643834,370,0.14320987654320988,0.35714285714285715,28.928571428571427,33.29391891891892,1.150900900900901,0.006341900171863028
433,Master,Single,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,18,0,56,55-64,2,1,3,0,591,0,18,18.871232876712327,574,0.06937394247038917,0.2777777777777778,32.833333333333336,31.3175087108014,0.9538327526132405,0.006127571774952581
9597,Graduation,Married,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,16,0,45,45-54,0,2,2,0,595,0,18,7.791780821917808,237,0.2184873949579832,0.05555555555555555,33.05555555555556,76.36251758087202,2.3101265822784813,0.012476176491810046
1295,Graduation,Married,56181.0,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,0,16,0,51,45-54,1,2,3,1,601,0,18,13.808219178082192,420,0.20632279534109818,0.05555555555555555,33.388888888888886,43.52480158730159,1.3035714285714286,0.009296694951097686
5290,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,22,0,50,45-54,2,2,4,0,256,0,11,13.70958904109589,417,0.08984375,0.45454545454545453,23.272727272727273,18.673061550759392,0.8023581135091926,0.00539281217321154
1685,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,22,0,47,45-54,0,2,2,0,1482,1,22,18.64109589041096,567,0.0,0.045454545454545456,67.36363636363636,79.50176366843033,1.1801881246325692,0.015147761452202473
5342,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,12,0,38,35-44,1,1,2,0,20,0,4,24.0,788,0.45,0.5,5.0,0.8333333333333334,0.16666666666666666,0.0010473397570171764
9579,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,22,0,55,55-64,3,2,5,0,90,0,6,14.95890410958904,455,0.17777777777777778,0.5,15.0,6.016483516483516,0.4010989010989011,0.0021384338071738108
7660,PhD,Single,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,22,0,41,35-44,2,1,3,0,29,1,4,4.56986301369863,139,0.6896551724137931,0.5,7.25,6.3459232613908885,0.8752997601918466,0.0021235660662769287
1461,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,22,0,49,45-54,2,1,3,0,34,0,5,14.26849315068493,434,0.11764705882352941,0.4,6.8,2.382872503840246,0.3504224270353303,0.0007744771280865347
821,Master,Single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,18,0,22,18-24,0,1,1,0,2057,0,21,23.539726027397258,716,0.009722897423432183,0.047619047619047616,97.95238095238095,87.38419459962758,0.8921089385474862,0.011292500836704368
8690,Graduation,Married,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,16,0,52,45-54,0,2,2,0,1259,0,22,17.556164383561644,534,0.10007942811755362,0.045454545454545456,57.22727272727273,71.71270287141074,1.2531210986267167,0.00999352503695148
2937,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,22,0,40,35-44,1,1,2,0,838,0,22,13.24931506849315,403,0.03937947494033413,0.13636363636363635,38.09090909090909,63.248552522746074,1.6604631927212574,0.011104029586156264
9701,Graduation,Together,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,16,0,26,25-34,1,2,3,0,196,0,9,18.575342465753423,565,0.5918367346938775,0.3333333333333333,21.77777777777778,10.551622418879058,0.4845132743362832,0.0030231709530489387
9949,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,16,0,38,35-44,2,2,4,0,828,0,12,23.572602739726026,717,0.059178743961352656,0.25,69.0,35.1255230125523,0.5090655509065551,0.0070475392691840295
10837,Graduation,Married,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,16,0,39,35-44,1,2,3,0,52,0,5,23.243835616438353,707,0.3076923076923077,0.2,10.4,2.2371522866572375,0.21511079679396514,0.0011205838560707454
3120,Graduation,Together,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,16,0,33,25-34,1,2,3,0,18,0,3,13.24931506849315,403,0.2222222222222222,0.3333333333333333,6.0,1.3585607940446651,0.22642679900744417,0.0004229312145831318
5885,2n Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,18,0,41,35-44,3,2,5,0,179,0,9,24.0,774,0.1787709497206704,0.7777777777777778,19.88888888888889,7.458333333333333,0.375,0.0025078457744900245
4050,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,18,0,48,45-54,0,2,2,0,119,0,7,3.484931506849315,106,0.06722689075630252,0.14285714285714285,17.0,34.147012578616355,2.0086477987421385,0.008260541295099209
3830,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,18,0,61,55-64,2,2,4,0,446,0,15,5.391780821917808,164,0.02914798206278027,0.06666666666666667,29.733333333333334,82.71849593495935,2.782012195121951,0.016723758318218016
7987,Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,16,0,45,45-54,1,2,3,0,447,1,15,6.96986301369863,212,0.029082774049217,0.26666666666666666,29.8,64.13325471698113,2.152122641509434,0.011705462707101062
7798,2n Cycle,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,18,0,42,35-44,1,2,3,0,338,0,13,21.6986301369863,660,0.2692307692307692,0.3076923076923077,26.0,15.577020202020204,0.5991161616161617,0.004033407613159038
92,Graduation,Single,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,16,0,26,25-34,1,1,2,0,69,0,7,4.8,146,0.2898550724637681,0.5714285714285714,9.857142857142858,14.375,1.4583333333333335,0.005047401685393259
7055,PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,22,0,62,55-64,1,2,3,0,945,0,24,23.86849315068493,726,0.08042328042328042,0.08333333333333333,39.375,39.59194214876033,1.0055096418732783,0.007787302176448516
10240,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,16,0,65,65-74,0,2,2,0,1339,2,20,19.495890410958904,593,0.03136669156086632,0.05,66.95,68.68114109050029,1.0258572231590781,0.011880494912731411
3025,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,16,0,56,55-64,1,1,2,0,303,0,12,14.926027397260274,454,0.009900990099009901,0.25,25.25,20.30011013215859,0.8039647577092511,0.004875244092819322
9283,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,16,0,36,35-44,3,1,4,0,18,0,3,12.756164383561643,388,0.0,0.3333333333333333,6.0,1.4110824742268042,0.23518041237113405,0.0002812835710015391
9970,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,16,0,37,35-44,1,2,3,0,148,0,8,11.605479452054794,353,0.0945945945945946,0.125,18.5,12.752596789423984,0.6893295561850803,0.0027635424193785613
2730,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,16,0,59,55-64,0,1,1,0,1174,0,17,13.512328767123288,411,0.048551959114139696,0.058823529411764705,69.05882352941177,86.88361719383617,1.258110300081103,0.012981104950708245
2795,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,18,0,56,55-64,3,1,4,0,8,0,3,15.156164383561643,461,0.625,0.3333333333333333,2.6666666666666665,0.5278380332610267,0.19793926247288504,0.00020751749169912263
9260,PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,22,0,69,65-74,0,2,2,0,1673,0,25,22.980821917808218,699,0.01972504482964734,0.08,66.92,72.79983309489748,1.087863614687649,0.012416822973716098
8182,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,16,0,30,25-34,1,2,3,0,116,0,7,8.975342465753425,273,0.04310344827586207,0.5714285714285714,16.571428571428573,12.924297924297925,0.7799145299145299,0.006676923329239499
10095,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,22,0,39,35-44,0,1,1,0,1281,0,19,17.161643835616438,522,0.00936768149882904,0.05263157894736842,67.42105263157895,74.64319923371647,1.1071200510855683,0.012077373300136151
8475,PhD,Married,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,22,0,41,35-44,1,2,3,0,1607,0,22,7.167123287671233,218,0.0006222775357809583,0.6818181818181818,73.04545454545455,224.21827217125383,3.069571865443425,0.017111218089549587
4370,Graduation,Together,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,16,0,48,45-54,3,2,5,0,60,0,6,10.717808219178082,326,0.4666666666666667,0.5,10.0,5.598159509202454,0.5598159509202454,0.0015449591580522848
10573,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,16,0,61,55-64,0,1,1,0,394,1,17,10.553424657534245,321,0.06852791878172589,0.058823529411764705,23.176470588235293,37.333852544132924,1.610851505711319,0.0071622552881583845
3712,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,16,0,55,55-64,0,1,1,0,257,1,11,13.24931506849315,403,0.007782101167315175,0.09090909090909091,23.363636363636363,19.39722911497105,0.8302315963606287,0.0044478856030660515
6637,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,16,0,26,25-34,0,1,1,0,993,0,14,11.07945205479452,337,0.12487411883182276,0.07142857142857142,70.92857142857143,89.6253709198813,1.2636003956478734,0.016064053577072423
3152,Graduation,Together,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,16,0,57,55-64,2,2,4,0,69,0,6,7.298630136986301,222,0.2898550724637681,0.5,11.5,9.45382882882883,0.8220720720720721,0.004348087307728564
5610,Graduation,Together,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,16,0,49,45-54,2,2,4,0,29,0,4,5.49041095890411,167,0.2413793103448276,0.5,7.25,5.281936127744511,0.7285429141716566,0.0018945251534234256
6460,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,16,0,32,25-34,1,2,3,0,41,0,5,14.761643835616438,449,0.3902439024390244,0.4,8.2,2.7774684484038605,0.3387156644394952,0.0011605829577563316
1349,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,16,0,44,35-44,2,2,4,0,121,0,7,5.49041095890411,167,0.2231404958677686,0.14285714285714285,17.285714285714285,22.038423153692616,1.274950099800399,0.005242354904044073
1880,PhD,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,22,0,55,55-64,2,2,4,0,87,0,6,8.153424657534247,248,0.06896551724137931,0.3333333333333333,14.5,10.670362903225806,0.7358870967741935,0.0023916983551321453
641,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,16,0,47,45-54,1,1,2,0,71,1,6,6.049315068493151,184,0.676056338028169,0.16666666666666666,11.833333333333334,11.736865942028986,0.9918478260869565,0.002704658587862423
8717,PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,22,0,39,35-44,1,2,3,0,1809,0,27,24.0,753,0.014372581536760642,0.037037037037037035,67.0,75.375,1.125,0.011246223283225783
10314,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,22,0,66,65-74,0,2,2,0,1207,2,24,21.632876712328766,658,0.09196354598177299,0.041666666666666664,50.291666666666664,55.794706180344484,1.109422492401216,0.007986169282824215
10854,PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,22,0,44,35-44,2,2,4,0,43,0,5,4.438356164383562,135,0.046511627906976744,0.4,8.6,9.688271604938272,1.126543209876543,0.0029922852613507136
10492,Graduation,Together,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,16,0,55,55-64,3,2,5,0,9,0,3,3.3863013698630136,103,0.1111111111111111,0.3333333333333333,3.0,2.6577669902912624,0.8859223300970874,0.0008330469866395494
7698,PhD,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,22,0,38,35-44,1,2,3,0,184,0,9,4.832876712328767,147,0.03804347826086957,0.1111111111111111,20.444444444444443,38.07256235827664,1.8622448979591837,0.008845513035804834
3559,2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,18,0,26,25-34,1,2,3,0,48,0,6,4.865753424657534,148,0.1875,0.5,8.0,9.864864864864865,1.2331081081081081,0.007285719988821909
10562,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,18,0,68,65-74,0,2,2,0,892,0,23,12.23013698630137,372,0.15807174887892378,0.043478260869565216,38.78260869565217,72.93458781362007,1.8806003584229392,0.013095160526123152
10796,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,18,0,30,25-34,1,2,3,0,54,0,5,8.416438356164383,256,0.2222222222222222,0.2,10.8,6.416015625000001,0.5940755208333334,0.0025262390491190083
2563,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,12,0,53,45-54,0,2,2,0,33,0,5,3.682191780821918,112,0.30303030303030304,0.2,6.6,8.962053571428571,1.3578869047619049,0.003807024774581148
3518,Graduation,Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,16,0,31,25-34,1,2,3,0,43,0,4,21.994520547945204,669,0.16279069767441862,0.25,10.75,1.9550323866467365,0.1818634778276034,0.0009283522076594056
5823,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,22,0,44,35-44,1,1,2,0,37,0,5,6.9369863013698625,211,0.05405405405405406,0.4,7.4,5.333728278041074,0.7207740916271722,0.001981386847552639
3934,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,16,0,48,45-54,1,2,3,0,491,0,16,14.104109589041096,429,0.23828920570264767,0.125,30.6875,34.812548562548564,1.1344211344211343,0.0068164112970430886
6982,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,16,0,38,35-44,0,2,2,0,1566,0,23,18.575342465753423,565,0.009578544061302681,0.043478260869565216,68.08695652173913,84.30530973451329,1.2382005899705015,0.01365858018056596
6431,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,22,0,50,45-54,2,2,4,0,64,0,5,19.364383561643834,589,0.0625,0.4,12.8,3.3050367855121676,0.2582059988681381,0.0008667243914016043
